time_s,true_dist_m,radar_dist_m,lidar_dist_m,fused_dist_m,relative_vel_mps,ttc_s,safety_level
8.566901922225952,18.13806258242949,12.263678550720215,4.308193206787109,12.263678550720215,0.010317979380488396,999.0,WARNING
8.619155406951904,18.13779130634634,13.180079460144043,4.313276767730713,13.180079460144043,0.009730217047035694,999.0,WARNING
8.655873537063599,18.137569200353255,13.189493179321289,4.317984580993652,13.189493179321289,0.009043335914611816,999.0,WARNING
8.699931383132935,18.137385318740947,11.736185073852539,4.3217573165893555,11.736185073852539,0.008289951831102371,999.0,WARNING
8.74959683418274,18.13729792443891,13.1764497756958,4.324673175811768,13.1764497756958,0.005413360893726349,999.0,WARNING
8.797385931015015,18.137172305738456,13.190553665161133,4.326800346374512,13.190553665161133,0.004623602144420147,999.0,WARNING
8.844805002212524,18.137172305738456,13.170822143554688,4.328433513641357,13.170822143554688,0.0025095860473811626,999.0,WARNING
8.892565488815308,18.137172305738456,11.46196460723877,4.328433990478516,11.46196460723877,0.0,999.0,WARNING
8.944504022598267,18.137172305738456,13.18373966217041,4.328437328338623,13.18373966217041,0.0,999.0,WARNING
8.995478868484497,18.137172305738456,11.7881441116333,4.3284502029418945,11.7881441116333,0.0,999.0,WARNING
9.04966926574707,18.137172305738456,13.243732452392578,4.328433513641357,13.243732452392578,0.0,999.0,WARNING
9.101588249206543,18.137172305738456,11.815409660339355,4.328419208526611,11.815409660339355,0.0,999.0,WARNING
9.15199899673462,18.137172305738456,12.477128982543945,4.328461170196533,12.477128982543945,0.0,999.0,WARNING
9.199729919433594,18.137172305738456,13.172527313232422,4.328433990478516,13.172527313232422,0.0,999.0,WARNING
9.265623807907104,18.137172305738456,11.91667652130127,4.328433513641357,11.91667652130127,0.0,999.0,WARNING
9.316561937332153,18.137172305738456,13.046426773071289,4.3284502029418945,13.046426773071289,0.0,999.0,WARNING
9.364902257919312,18.137172305738456,13.253087043762207,4.328433513641357,13.253087043762207,0.0,999.0,WARNING
9.424896001815796,18.137114042900485,13.164735794067383,4.328433990478516,13.164735794067383,0.002519396544272304,999.0,WARNING
9.46890664100647,18.13705578008075,13.180076599121094,4.329300880432129,13.180076599121094,0.001944698509760201,999.0,WARNING
9.51889181137085,18.13543537204501,12.76612663269043,4.329883575439453,12.76612663269043,0.008253166125109594,999.0,WARNING
9.56899356842041,18.13275716810976,12.388646125793457,4.330662727355957,12.388646125793457,0.08300799655492347,999.0,WARNING
9.618896245956421,18.1266089177978,12.30898380279541,4.331428050994873,12.30898380279541,0.16341858297766784,75.32181211287035,WARNING
9.670026302337646,18.117189237736195,12.780970573425293,4.332188129425049,12.780970573425293,0.2671670382984779,47.83887509037117,WARNING
9.731181383132935,18.103453576207663,12.28242301940918,4.33318567276001,12.28242301940918,0.2871444523334503,42.77436990196855,WARNING
9.766898155212402,18.085681181449768,12.28242301940918,4.33318567276001,12.28242301940918,0.42138370078116455,29.147836037891174,WARNING
9.811899662017822,18.06370003502678,12.091270446777344,4.334245681762695,12.091270446777344,0.45991971966762335,26.28995872478682,WARNING
9.857803344726562,18.037831593332694,13.116533279418945,4.333939552307129,13.116533279418945,0.5971361797067855,21.96573198070098,WARNING
9.906958818435669,18.006690466098878,12.754413604736328,4.334850788116455,12.754413604736328,0.6973435429857321,18.290000291860864,WARNING
9.955901861190796,17.972495291424842,12.401747703552246,4.334409713745117,12.401747703552246,0.7409069734424368,16.73860302047187,WARNING
10.00698971748352,17.933308611004946,12.867398262023926,4.335263252258301,12.867398262023926,0.8662270058974442,14.85453371277984,WARNING
10.06089997291565,17.890000143888287,11.992084503173828,4.334583282470703,11.992084503173828,0.9499062283142462,12.624492971749028,WARNING
10.107930660247803,17.842799318013075,11.912481307983398,4.335554599761963,11.912481307983398,1.0119684817361423,11.771593209648424,WARNING
10.157899379730225,17.792098169902562,12.885828971862793,4.334530830383301,12.885828971862793,1.0808748760178657,11.92166573372162,WARNING
10.205698490142822,17.73687188834894,12.994279861450195,4.335555553436279,12.994279861450195,1.2102850234960503,10.736545201488731,WARNING
10.258752584457397,17.67761819904773,12.857919692993164,4.3346428871154785,12.857919692993164,1.2707640270835885,10.118259109444711,WARNING
10.304508209228516,17.61354743175699,12.846240043640137,4.335611820220947,12.846240043640137,1.3983829348983032,9.18649657618596,WARNING
10.355378866195679,17.54579812778792,12.654630661010742,4.334693908691406,12.654630661010742,1.4529612485210226,8.709544507048596,WARNING
10.405740737915039,17.473698190981334,12.459173202514648,4.335897445678711,12.459173202514648,1.574975340208523,7.910710018396278,WARNING
10.455030918121338,17.397885284393073,12.618021965026855,4.334425926208496,12.618021965026855,1.6379352962683111,7.703614418575842,WARNING
10.505616903305054,17.31780610088606,12.54782485961914,4.335750102996826,12.54782485961914,1.7555504485890148,7.147515965550395,WARNING
10.552679538726807,17.23411947728969,12.5167818069458,4.334479331970215,12.5167818069458,1.8134819670303306,6.902071283037168,WARNING
10.602129936218262,17.14637371719072,11.840394973754883,4.335770606994629,11.840394973754883,1.930060350628062,6.134727844081089,WARNING
